,buildUpPlaySpeed,buildUpPlayPassing,chanceCreationPassing,chanceCreationCrossing,chanceCreationShooting,defencePressure,defenceAggression,defenceTeamWidth,country_id,league_id,stage,match_api_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,HS,AS,HST,AST,B365H,B365D,B365A,HomeTeamWinStreak,AwayTeamWinStreak,HomeTeamDrawStreak,AwayTeamDrawStreak,buildUpPlaySpeedClass,buildUpPlayDribblingClass,buildUpPlayPassingClass,buildUpPlayPositioningClass,chanceCreationPassingClass,chanceCreationCrossingClass,chanceCreationShootingClass,chanceCreationPositioningClass,defencePressureClass,defenceAggressionClass,defenceTeamWidthClass,defenceDefenderLineClass,FTR
0,66,30,30,45,35,30,40,50,1729,1729,1,658576,8668,9825,1,6,8.0,15.0,5.0,9.0,3.2,3.25,2.3,0,0,0,0,0,0,2,0,2,2,2,0,0,2,1,0,0
1,52,56,58,41,54,29,28,39,1729,1729,1,658580,8462,9879,0,1,16.0,9.0,4.0,3.0,2.63,3.2,2.75,0,0,0,0,0,1,1,1,0,2,2,1,0,0,1,0,0
2,38,44,49,44,40,54,53,56,1729,1729,10,658707,8650,10260,2,0,11.0,7.0,6.0,5.0,3.0,3.25,2.4,0,0,0,0,0,1,1,1,0,2,2,1,2,2,1,0,2
3,60,70,70,70,50,40,35,40,1729,1729,10,658708,8456,9879,2,2,20.0,11.0,7.0,5.0,1.44,4.2,8.0,0,1,0,0,0,0,0,1,1,1,2,1,2,2,1,0,1
4,60,50,40,45,60,55,55,50,1729,1729,11,658711,9879,8650,3,1,10.0,6.0,6.0,3.0,4.2,3.4,1.91,0,0,0,0,0,0,1,1,0,2,2,1,2,2,1,0,2
5,67,58,44,60,56,43,50,52,1729,1729,11,658712,8668,10252,1,1,9.0,13.0,4.0,8.0,2.5,3.25,2.88,0,0,0,0,1,0,1,1,0,2,2,1,2,2,1,0,1
6,54,55,56,59,48,48,50,58,1729,1729,12,658724,8456,8191,3,3,13.0,6.0,8.0,4.0,1.33,4.75,11.0,0,0,1,0,0,0,1,1,0,2,2,1,2,2,1,0,1
7,46,54,49,72,56,42,41,56,1729,1729,12,658728,8455,10260,1,0,12.0,21.0,9.0,10.0,2.0,3.25,4.0,0,0,0,0,0,1,1,1,0,1,2,1,2,2,1,0,2
8,59,30,28,44,46,51,44,52,1729,1729,13,658730,8472,9825,1,0,5.0,9.0,1.0,3.0,6.0,3.75,1.62,0,1,0,0,0,1,2,1,2,2,2,0,2,2,1,0,2
9,70,59,65,70,50,30,70,30,1729,1729,13,658792,8191,10252,1,1,11.0,10.0,6.0,6.0,3.4,3.3,2.2,0,0,0,1,1,0,1,1,0,1,2,0,0,1,0,0,1
10,70,60,70,65,75,65,65,50,1729,1729,13,658795,8650,8456,2,2,10.0,9.0,6.0,6.0,1.91,3.4,4.2,1,0,0,0,1,0,1,1,1,2,1,0,2,2,1,0,1
11,56,56,48,57,56,50,50,60,1729,1729,13,658796,10260,8668,3,0,18.0,11.0,11.0,5.0,1.4,4.5,9.0,0,0,0,0,0,0,1,1,0,2,2,1,2,2,1,0,2
12,46,38,46,68,37,49,49,56,1729,1729,14,658799,8462,10260,1,4,20.0,12.0,12.0,8.0,10.0,4.5,1.36,0,0,0,0,0,0,1,1,0,1,2,1,2,2,1,0,0
13,71,32,34,41,61,51,48,62,1729,1729,14,658804,8668,8650,0,2,12.0,9.0,8.0,7.0,3.5,3.4,2.1,0,0,1,0,1,1,2,1,0,2,2,1,2,2,1,0,0
14,67,36,41,34,44,39,41,46,1729,1729,14,658807,9825,8455,0,3,5.0,7.0,3.0,5.0,2.7,3.2,2.7,0,0,0,0,1,1,1,1,0,2,2,1,2,2,1,0,0
15,70,65,70,70,70,65,70,70,1729,1729,15,658809,8462,8191,2,0,9.0,14.0,4.0,8.0,1.91,3.4,4.2,0,0,0,1,1,0,1,1,1,1,1,1,2,1,2,0,2
16,60,50,60,60,80,35,55,50,1729,1729,15,658813,8456,8455,2,1,13.0,10.0,8.0,6.0,4.2,3.4,1.91,0,1,2,0,0,0,1,0,0,2,1,0,2,2,1,0,2
17,67,62,44,72,59,47,53,60,1729,1729,15,658814,9879,8472,1,0,16.0,8.0,5.0,5.0,2.1,3.3,3.6,1,0,0,0,1,0,1,1,0,1,2,1,2,2,1,0,2
18,63,59,52,55,34,39,41,54,1729,1729,16,658819,10260,10252,0,1,16.0,8.0,9.0,5.0,1.5,4.2,7.0,1,0,0,2,0,0,1,1,0,2,2,1,2,2,1,0,0
19,59,57,49,47,53,39,40,44,1729,1729,16,658821,8472,8462,1,1,16.0,9.0,9.0,6.0,1.8,3.5,4.75,1,0,0,0,0,0,1,1,0,2,2,1,2,2,1,0,1
20,59,30,28,44,46,51,44,52,1729,1729,16,658823,8650,9825,1,2,6.0,7.0,3.0,5.0,2.2,3.3,3.4,1,1,1,0,0,1,2,1,2,2,2,0,2,2,1,0,0
21,60,65,60,70,45,40,70,40,1729,1729,16,658825,8455,8668,3,3,25.0,10.0,13.0,7.0,1.25,5.5,15.0,1,0,0,0,0,0,1,1,0,1,2,1,2,1,1,0,1
22,50,55,45,55,40,45,35,50,1729,1729,16,658826,8191,9879,1,1,10.0,12.0,8.0,6.0,2.63,3.25,2.75,0,1,1,1,0,0,1,1,0,2,2,1,2,2,1,0,1
23,67,58,44,60,56,43,50,52,1729,1729,17,658830,8472,10252,0,2,15.0,11.0,5.0,4.0,2.88,3.3,2.5,1,1,1,2,1,0,1,1,0,2,2,1,2,2,1,0,0
24,30,29,41,55,39,64,54,52,1729,1729,17,658834,8191,9825,1,1,8.0,17.0,3.0,9.0,7.0,4.2,1.5,0,2,2,0,2,0,2,1,0,2,2,0,2,2,1,0,1
25,59,57,49,47,53,39,40,44,1729,1729,17,658838,8455,8462,2,1,21.0,7.0,8.0,3.0,1.14,8.0,19.0,1,0,1,1,0,0,1,1,0,2,2,1,2,2,1,0,2
26,66,45,34,34,46,51,52,61,1729,1729,18,658843,8462,8650,2,0,14.0,7.0,6.0,3.0,5.5,4.0,1.62,1,1,0,0,0,1,1,1,0,2,2,1,2,2,1,0,2
27,60,70,70,70,55,35,70,35,1729,1729,18,658844,8456,8472,4,3,11.0,7.0,5.0,5.0,1.53,4.0,7.0,1,0,2,0,0,0,0,1,1,1,2,1,2,1,1,0,2
28,65,40,65,65,70,45,45,65,1729,1729,18,658845,9879,10260,3,0,10.0,16.0,7.0,4.0,6.5,4.0,1.57,2,1,0,0,0,0,1,1,0,2,1,0,2,2,1,0,2
29,56,56,48,57,56,50,50,60,1729,1729,19,658851,8472,8668,1,1,10.0,12.0,6.0,4.0,2.38,3.3,3.0,1,0,1,1,0,0,1,1,0,2,2,1,2,2,1,0,1
30,63,59,52,55,34,39,41,54,1729,1729,19,658925,9825,10252,3,0,19.0,7.0,12.0,3.0,1.73,3.5,5.0,0,2,0,2,0,0,1,1,0,2,2,1,2,2,1,0,2
31,67,38,41,61,68,39,41,46,1729,1729,2,658584,8472,8455,1,3,4.0,20.0,3.0,9.0,6.5,4.0,1.53,1,1,2,0,1,1,1,1,0,2,1,1,2,2,1,0,0
32,38,44,49,44,40,54,53,56,1729,1729,2,658589,8191,10260,1,0,8.0,18.0,2.0,9.0,9.5,5.0,1.33,0,1,3,0,0,1,1,1,0,2,2,1,2,2,1,0,2
33,60,65,60,70,45,40,70,40,1729,1729,2,658592,8456,8668,0,2,12.0,10.0,5.0,7.0,1.83,3.5,4.33,2,0,2,2,0,0,1,1,0,1,2,1,2,1,1,0,0
34,75,40,40,45,65,50,40,45,1729,1729,20,658929,8462,9825,1,4,10.0,14.0,6.0,10.0,6.5,4.0,1.53,2,2,0,1,1,0,1,0,0,2,2,0,2,2,1,0,0
35,48,44,56,58,48,52,50,58,1729,1729,20,658930,8668,8191,2,0,24.0,12.0,16.0,9.0,1.57,3.8,6.5,0,0,1,1,0,0,1,1,0,2,2,1,2,2,1,0,2
36,52,49,49,56,59,39,39,57,1729,1729,20,658931,8455,9879,2,1,18.0,3.0,11.0,3.0,1.36,4.5,10.0,2,1,1,2,0,0,1,1,0,2,2,1,2,2,1,0,2
37,71,32,34,41,61,51,48,62,1729,1729,20,658934,10252,8650,0,1,11.0,12.0,7.0,9.0,2.8,3.25,2.6,0,1,0,0,1,1,2,1,0,2,2,1,2,2,1,0,0
38,59,57,49,47,53,39,40,44,1729,1729,21,658941,9879,8462,1,0,14.0,12.0,9.0,8.0,1.67,3.5,6.0,3,0,0,1,0,0,1,1,0,2,2,1,2,2,1,0,2
39,60,65,60,70,45,40,70,40,1729,1729,21,658945,9825,8668,2,2,6.0,9.0,5.0,5.0,1.4,4.5,8.5,1,1,0,2,0,0,1,1,0,1,2,1,2,1,1,0,1
40,36,52,49,68,55,24,56,66,1729,1729,22,658950,10260,8191,3,0,24.0,11.0,11.0,5.0,1.17,7.0,17.0,1,0,0,1,0,0,1,1,0,1,2,1,0,2,1,0,2
41,45,55,40,38,48,50,60,54,1729,1729,22,658951,8668,8456,2,0,13.0,8.0,6.0,4.0,2.88,3.25,2.5,1,0,1,1,0,0,1,1,0,2,2,0,2,2,1,0,2
42,57,66,56,31,72,47,52,49,1729,1729,22,658952,8455,8472,7,2,23.0,7.0,13.0,3.0,1.22,6.0,15.0,3,0,1,0,0,0,1,1,0,0,1,1,2,2,1,0,2
43,60,61,56,44,58,41,38,53,1729,1729,23,658962,8668,8472,2,0,11.0,5.0,7.0,3.0,1.67,3.6,5.5,2,0,1,0,0,0,1,1,0,2,2,1,2,2,1,0,2
44,59,30,28,44,46,51,44,52,1729,1729,23,658965,10252,9825,0,0,8.0,12.0,2.0,8.0,3.2,3.25,2.3,0,3,0,1,0,1,2,1,2,2,2,0,2,2,1,0,1
45,70,70,70,70,55,40,70,40,1729,1729,24,658969,8456,8462,2,0,13.0,10.0,6.0,4.0,1.29,5.0,13.0,2,0,2,1,1,0,0,1,1,1,2,1,2,1,1,0,2
46,65,50,45,55,50,35,45,65,1729,1729,24,658972,9879,10252,0,2,15.0,9.0,8.0,6.0,2.7,3.2,2.7,4,2,0,2,0,0,1,1,0,2,2,1,2,2,1,0,0
47,60,45,55,45,45,60,62,46,1729,1729,24,658973,8191,8455,1,2,5.0,16.0,3.0,9.0,13.0,5.0,1.29,1,2,3,0,0,0,1,1,0,2,2,1,2,2,1,0,0
48,46,38,46,68,37,49,49,56,1729,1729,24,658974,9825,10260,1,3,18.0,11.0,7.0,5.0,2.6,3.25,2.8,1,1,1,0,0,0,1,1,0,1,2,1,2,2,1,0,0
49,59,57,49,47,53,39,40,44,1729,1729,25,658976,10260,8462,5,0,21.0,7.0,8.0,5.0,1.13,8.5,23.0,2,0,0,1,0,0,1,1,0,2,2,1,2,2,1,0,2
50,59,30,28,44,46,51,44,52,1729,1729,25,659063,8455,9825,2,0,9.0,14.0,3.0,6.0,1.8,3.6,4.5,4,2,1,2,0,1,2,1,2,2,2,0,2,2,1,0,2
51,60,65,60,70,45,40,70,40,1729,1729,25,659066,8650,8668,1,0,9.0,6.0,4.0,3.0,1.83,3.5,4.33,1,1,1,3,0,0,1,1,0,1,2,1,2,1,1,0,2
52,60,50,40,45,60,55,55,50,1729,1729,26,659068,9825,8650,1,0,11.0,9.0,6.0,7.0,2.1,3.3,3.6,1,2,1,0,0,0,1,1,0,2,2,1,2,2,1,0,2
53,48,44,56,58,48,52,50,58,1729,1729,26,659069,9879,8191,3,0,16.0,10.0,12.0,3.0,1.73,3.5,5.25,4,0,0,1,0,0,1,1,0,2,2,1,2,2,1,0,2
54,57,66,56,31,72,47,52,49,1729,1729,26,659073,8462,8472,1,1,12.0,7.0,6.0,2.0,2.4,3.25,3.0,2,0,0,0,0,0,1,1,0,0,1,1,2,2,1,0,1
55,46,54,49,72,56,42,41,56,1729,1729,26,659075,10252,10260,1,1,10.0,12.0,6.0,6.0,4.2,3.5,1.91,0,2,1,0,0,1,1,1,0,1,2,1,2,2,1,0,1
56,67,36,41,34,44,39,41,46,1729,1729,26,659076,8668,8455,2,1,7.0,14.0,5.0,5.0,5.0,3.6,1.73,3,3,1,0,1,1,1,1,0,2,2,1,2,2,1,0,2
57,70,45,45,70,65,40,50,40,1729,1729,27,659082,8668,10260,3,1,11.0,11.0,7.0,5.0,4.5,3.6,1.8,4,2,0,1,1,0,1,1,0,1,2,0,2,2,1,0,2
58,55,55,55,65,55,45,55,65,1729,1729,27,659083,9825,8472,2,0,16.0,6.0,10.0,4.0,1.22,6.0,15.0,2,0,1,1,0,0,1,1,0,2,2,1,2,2,1,0,2
59,50,35,50,60,70,40,60,40,1729,1729,27,659086,8456,8650,0,0,4.0,6.0,1.0,2.0,2.4,3.3,3.0,3,2,1,0,0,0,1,1,0,2,1,1,2,2,1,0,1
60,36,52,49,68,55,24,56,66,1729,1729,27,659087,10252,8191,5,2,15.0,13.0,8.0,10.0,1.36,4.5,10.0,0,0,2,1,0,0,1,1,0,1,2,1,0,2,1,0,2
61,48,45,38,62,54,38,38,62,1729,1729,28,659088,8472,9879,0,0,12.0,3.0,5.0,1.0,2.2,3.2,3.5,1,1,2,2,0,0,1,1,0,2,2,1,2,2,1,0,1
62,36,34,39,44,38,42,44,54,1729,1729,28,659094,8455,8456,2,4,23.0,8.0,13.0,6.0,1.44,4.33,7.5,4,0,1,1,0,0,1,1,0,2,2,0,2,2,1,0,0
63,59,57,49,47,53,39,40,44,1729,1729,28,659096,8191,8462,1,2,14.0,13.0,8.0,5.0,2.0,3.4,3.8,1,0,3,1,0,0,1,1,0,2,2,1,2,2,1,0,0
64,67,36,41,34,44,39,41,46,1729,1729,29,659101,8462,8455,0,5,10.0,20.0,6.0,11.0,12.0,5.0,1.3,2,3,1,0,1,1,1,1,0,2,2,1,2,2,1,0,0
65,60,70,70,70,55,35,70,35,1729,1729,29,659104,10252,8472,1,1,11.0,10.0,4.0,5.0,1.53,3.8,7.0,1,0,2,1,0,0,0,1,1,1,2,1,2,1,1,0,1
66,36,52,49,68,55,24,56,66,1729,1729,29,659105,9825,8191,3,1,20.0,8.0,11.0,5.0,1.14,7.5,21.0,3,0,1,0,0,0,1,1,0,1,2,1,0,2,1,0,2
67,59,57,49,47,53,39,40,44,1729,1729,3,658593,9825,8462,4,1,19.0,9.0,16.0,4.0,1.17,7.0,19.0,3,1,1,0,0,0,1,1,0,2,2,1,2,2,1,0,2
68,66,72,63,48,56,39,42,52,1729,1729,3,658594,8650,10252,1,3,21.0,7.0,12.0,4.0,1.44,4.2,8.0,2,3,1,1,0,0,0,1,0,2,2,1,2,2,1,0,0
69,67,36,41,34,44,39,41,46,1729,1729,3,658598,9879,8455,0,2,4.0,12.0,1.0,4.0,6.5,3.8,1.57,4,3,0,0,1,1,1,1,0,2,2,1,2,2,1,0,0
70,60,65,60,70,45,40,70,40,1729,1729,3,658601,8191,8668,1,0,8.0,17.0,4.0,11.0,3.4,3.3,2.2,1,1,2,3,0,0,1,1,0,1,2,1,2,1,1,0,2
71,70,60,70,65,75,65,65,50,1729,1729,30,659109,8472,8456,1,1,12.0,13.0,7.0,9.0,3.6,3.4,2.1,0,1,3,1,1,0,1,1,1,2,1,0,2,2,1,0,1
72,48,45,38,62,54,38,38,62,1729,1729,30,659111,10260,9879,3,0,33.0,8.0,19.0,5.0,1.22,6.0,15.0,3,1,0,3,0,0,1,1,0,2,2,1,2,2,1,0,2
73,68,62,40,47,56,49,51,44,1729,1729,30,659112,8650,8462,4,1,23.0,7.0,12.0,3.0,1.25,5.5,13.0,2,1,1,0,1,0,1,1,0,2,2,1,2,2,1,0,2
74,59,29,32,49,62,42,44,54,1729,1729,31,659126,9879,8456,1,2,10.0,14.0,4.0,9.0,3.1,3.25,2.38,3,1,0,2,0,1,2,1,2,2,2,1,2,2,1,0,0
75,66,45,34,34,46,51,52,61,1729,1729,31,659127,10260,8650,2,1,10.0,4.0,5.0,2.0,1.67,3.75,5.5,4,2,0,1,0,1,1,1,0,2,2,1,2,2,1,0,2
76,60,70,70,70,55,35,70,35,1729,1729,32,659129,8650,8472,3,0,25.0,7.0,16.0,2.0,1.3,5.25,11.0,2,0,1,2,0,0,0,1,1,1,2,1,2,1,1,0,2
77,65,50,45,55,50,35,45,65,1729,1729,32,659136,8455,10252,7,1,13.0,7.0,11.0,5.0,1.4,4.75,8.0,4,4,0,0,0,0,1,1,0,2,2,1,2,2,1,0,2
78,60,45,55,45,45,60,62,46,1729,1729,33,659142,10260,8455,1,2,9.0,11.0,3.0,5.0,2.63,3.2,2.75,4,4,0,0,0,0,1,1,0,2,2,1,2,2,1,0,0
79,36,34,39,44,38,42,44,54,1729,1729,33,659145,8191,8456,1,6,14.0,20.0,7.0,14.0,5.0,3.8,1.7,2,2,1,2,0,0,1,1,0,2,2,0,2,2,1,0,0
80,52,56,58,41,54,29,28,39,1729,1729,34,659154,8650,9879,0,0,18.0,2.0,9.0,2.0,1.29,5.0,13.0,3,0,0,3,0,1,1,1,0,2,2,1,0,0,1,0,1
81,43,40,39,33,63,52,58,59,1729,1729,34,659158,10252,8668,2,2,10.0,13.0,7.0,10.0,2.25,3.3,3.3,1,1,3,2,0,1,1,1,0,0,2,1,2,2,1,0,1
82,70,65,70,70,70,65,70,70,1729,1729,35,659161,8472,8191,2,1,16.0,9.0,11.0,4.0,1.62,3.75,6.0,0,0,3,0,1,0,1,1,1,1,1,1,2,1,2,0,2
83,65,50,45,55,50,35,45,65,1729,1729,35,659163,8462,10252,1,2,16.0,12.0,12.0,9.0,5.5,3.75,1.67,2,3,1,0,0,0,1,1,0,2,2,1,2,2,1,0,0
84,46,54,46,60,55,40,50,56,1729,1729,35,659168,8456,10260,0,1,8.0,13.0,5.0,3.0,2.88,3.5,2.4,3,1,1,1,0,0,1,1,0,2,2,1,2,2,1,0,0
85,52,49,49,56,59,39,39,57,1729,1729,36,659169,8668,9879,2,1,15.0,8.0,9.0,6.0,1.36,4.5,10.0,5,0,0,3,0,0,1,1,0,2,2,1,2,2,1,0,2
86,71,32,34,41,61,51,48,62,1729,1729,36,659175,8191,8650,0,4,12.0,12.0,6.0,10.0,5.5,4.0,1.62,2,1,0,1,1,1,2,1,0,2,2,1,2,2,1,0,0
87,59,29,38,36,24,48,47,54,1729,1729,36,659178,9825,8456,0,0,9.0,3.0,4.0,2.0,2.0,3.5,3.75,4,3,0,1,0,1,2,0,0,2,0,0,2,2,1,0,1
88,70,45,45,70,65,40,50,40,1729,1729,37,659181,8472,10260,0,1,10.0,14.0,2.0,9.0,9.5,4.75,1.36,1,2,3,1,1,0,1,1,0,1,2,0,2,2,1,0,0
89,65,50,45,55,50,35,45,65,1729,1729,37,659184,8456,10252,3,1,17.0,10.0,12.0,6.0,1.83,3.6,4.33,2,3,1,0,0,0,1,1,0,2,2,1,2,2,1,0,2
90,60,45,55,45,45,60,62,46,1729,1729,37,659368,8650,8455,0,2,7.0,15.0,2.0,11.0,4.0,3.8,1.83,3,4,1,0,0,0,1,1,0,2,2,1,2,2,1,0,0
91,68,62,40,47,56,49,51,44,1729,1729,38,659370,8668,8462,1,0,21.0,10.0,13.0,4.0,1.29,5.5,11.0,5,1,0,0,1,0,1,1,0,2,2,1,2,2,1,0,2
92,52,56,58,41,54,29,28,39,1729,1729,38,659375,9825,9879,4,0,16.0,5.0,11.0,2.0,1.2,7.0,13.0,4,0,1,2,0,1,1,1,0,2,2,1,0,0,1,0,2
93,59,30,28,44,46,51,44,52,1729,1729,4,658603,10260,9825,2,1,10.0,9.0,4.0,3.0,2.2,3.3,3.5,4,2,0,2,0,1,2,1,2,2,2,0,2,2,1,0,2
94,60,70,70,70,50,40,35,40,1729,1729,4,658605,10252,9879,2,0,9.0,6.0,4.0,3.0,1.73,3.6,5.25,1,0,4,2,0,0,0,1,1,1,2,1,2,2,1,0,2
95,70,60,70,65,75,65,65,50,1729,1729,4,658610,8462,8456,0,1,11.0,12.0,6.0,8.0,6.5,3.8,1.57,1,3,1,2,1,0,1,1,1,2,1,0,2,2,1,0,0
96,48,44,56,58,48,52,50,58,1729,1729,4,658612,8455,8191,3,0,27.0,3.0,17.0,0.0,1.14,8.0,21.0,4,0,0,0,0,0,1,1,0,2,2,1,2,2,1,0,2
97,54,55,56,59,48,48,50,58,1729,1729,5,658613,8650,8191,4,0,27.0,6.0,16.0,3.0,1.2,6.5,15.0,2,0,1,0,0,0,1,1,0,2,2,1,2,2,1,0,2
98,59,26,28,55,64,51,44,52,1729,1729,5,658616,8456,9825,4,2,10.0,19.0,6.0,9.0,2.88,3.25,2.5,2,1,1,2,0,1,2,1,2,2,2,0,2,2,1,0,2
99,43,40,39,33,63,52,58,59,1729,1729,5,658618,9879,8668,2,1,14.0,6.0,8.0,6.0,2.6,3.2,2.8,2,1,0,2,0,1,1,1,0,0,2,1,2,2,1,0,2
100,70,60,55,70,70,45,55,45,1729,1729,6,658623,10260,8456,4,3,21.0,10.0,11.0,6.0,1.57,4.0,6.0,4,3,0,2,1,0,1,1,0,1,1,1,2,2,1,0,2
101,36,48,48,66,51,36,44,48,1729,1729,6,658626,10252,8462,2,0,7.0,17.0,5.0,12.0,1.4,4.2,10.0,2,1,3,0,0,0,1,1,0,2,2,1,2,2,1,0,2
102,67,62,44,72,59,47,53,60,1729,1729,6,658631,8191,8472,3,1,10.0,8.0,3.0,5.0,2.88,3.25,2.5,1,0,0,2,1,0,1,1,0,1,2,1,2,2,1,0,2
103,58,62,48,59,32,41,44,59,1729,1729,7,658674,8462,8668,0,1,16.0,12.0,12.0,8.0,4.2,3.4,1.91,0,0,1,2,0,0,1,1,0,2,0,1,2,2,1,0,0
104,59,26,28,55,64,51,44,52,1729,1729,7,658676,9879,9825,0,1,18.0,14.0,12.0,4.0,6.5,4.0,1.53,2,1,0,1,0,1,2,1,2,2,2,0,2,2,1,0,0
105,43,51,59,50,55,47,45,49,1729,1729,8,658679,10260,8472,2,2,17.0,4.0,9.0,3.0,1.2,6.5,15.0,4,0,0,2,0,1,1,1,0,2,2,1,2,2,1,0,1
106,50,35,50,60,70,40,60,40,1729,1729,8,658683,8455,8650,2,0,12.0,12.0,8.0,3.0,2.1,3.3,3.6,4,2,0,1,0,0,1,1,0,2,1,1,2,2,1,0,2
107,70,60,70,65,75,65,65,50,1729,1729,8,658687,10252,8456,1,1,12.0,9.0,6.0,7.0,2.75,3.25,2.63,3,3,2,1,1,0,1,1,1,2,1,0,2,2,1,0,1
108,60,45,55,45,45,60,62,46,1729,1729,9,658694,10252,8455,2,1,7.0,21.0,5.0,13.0,4.5,3.6,1.8,2,4,3,0,0,0,1,1,0,2,2,1,2,2,1,0,2
109,39,44,42,34,54,59,52,61,1729,1729,9,658695,8472,8650,1,0,13.0,15.0,7.0,6.0,4.2,3.4,1.91,1,1,2,1,0,0,1,1,0,2,2,1,2,2,1,0,2
110,59,26,28,55,64,51,44,52,1729,1729,1,839801,8650,9825,1,1,7.0,14.0,4.0,7.0,2.5,3.25,2.88,3,1,1,1,0,1,2,1,2,2,2,0,2,2,1,0,1
111,67,36,41,34,44,39,41,46,1729,1729,11,839916,8650,8455,2,0,9.0,11.0,7.0,7.0,3.8,3.4,2.0,2,4,2,0,1,1,1,1,0,2,2,1,2,2,1,0,2
112,70,59,65,70,50,30,70,30,1729,1729,11,839919,9879,10252,1,1,14.0,15.0,10.0,8.0,2.2,3.25,3.4,2,3,0,0,1,0,1,1,0,1,2,0,0,1,0,0,1
113,60,50,55,70,55,55,65,60,1729,1729,11,839923,8483,8668,2,2,11.0,20.0,8.0,14.0,4.5,3.6,1.8,0,1,0,1,0,0,1,1,0,1,2,1,2,2,1,0,1
114,45,52,60,58,58,49,52,54,1729,1729,12,839929,10252,8483,3,2,19.0,12.0,12.0,6.0,1.62,3.75,6.0,3,0,2,0,0,0,1,1,0,2,2,1,2,2,1,0,2
115,46,38,46,68,37,49,49,56,1729,1729,12,839932,8456,10260,0,0,6.0,7.0,4.0,4.0,2.63,3.25,2.75,3,3,1,1,0,0,1,1,0,1,2,1,2,2,1,0,1
116,52,56,58,41,54,29,28,39,1729,1729,12,839933,8455,9879,1,0,19.0,5.0,10.0,3.0,1.2,6.5,15.0,4,0,0,1,0,1,1,1,0,2,2,1,0,0,1,0,2
117,38,44,49,44,40,54,53,56,1729,1729,13,839936,10252,10260,2,2,12.0,16.0,6.0,10.0,4.5,3.6,1.8,4,2,1,2,0,1,1,1,0,2,2,1,2,2,1,0,1
118,66,30,30,45,35,30,40,50,1729,1729,13,839937,8668,9825,1,2,14.0,13.0,7.0,8.0,3.4,3.3,2.2,5,1,0,1,0,0,2,0,2,2,2,0,0,2,1,0,0
119,55,55,55,65,55,45,55,65,1729,1729,13,839943,8455,8472,0,3,14.0,19.0,7.0,9.0,1.22,5.75,15.0,4,0,0,2,0,0,1,1,0,2,2,1,2,2,1,0,0
120,56,56,48,57,56,50,50,60,1729,1729,14,839947,8472,8668,2,2,13.0,10.0,8.0,8.0,2.6,3.2,2.8,2,1,2,2,0,0,1,1,0,2,2,1,2,2,1,0,1
121,36,34,39,44,38,42,44,54,1729,1729,14,839949,9879,8456,1,4,9.0,11.0,3.0,8.0,3.2,3.1,2.4,1,2,1,2,0,0,1,1,0,2,2,0,2,2,1,0,0
122,59,26,28,55,64,51,44,52,1729,1729,15,839957,10252,9825,2,4,6.0,17.0,4.0,10.0,3.4,3.3,2.2,3,2,2,1,0,1,2,1,2,2,2,0,2,2,1,0,0
123,52,48,39,54,59,29,30,39,1729,1729,16,839964,9825,9879,2,1,15.0,11.0,9.0,7.0,1.29,5.25,12.0,4,0,1,1,0,1,1,1,0,2,2,1,0,0,1,0,2
124,70,59,65,70,50,30,70,30,1729,1729,16,839965,8650,10252,3,0,12.0,5.0,7.0,2.0,1.62,3.75,6.0,2,2,2,1,1,0,1,1,0,1,2,0,0,1,0,0,2
125,65,40,65,65,70,45,45,65,1729,1729,16,839971,8483,10260,2,3,6.0,17.0,4.0,13.0,8.0,5.0,1.36,0,2,1,2,0,0,1,1,0,2,1,0,2,2,1,0,0
126,56,56,48,57,56,50,50,60,1729,1729,16,839973,8455,8668,1,1,12.0,16.0,5.0,7.0,1.36,4.75,9.0,4,1,0,3,0,0,1,1,0,2,2,1,2,2,1,0,1
127,30,29,41,55,39,64,54,52,1729,1729,17,839974,10260,9825,1,0,14.0,11.0,10.0,6.0,2.0,3.4,3.8,3,3,1,1,2,0,2,1,0,2,2,0,2,2,1,0,2
128,60,61,56,44,58,41,38,53,1729,1729,17,839981,9879,8472,0,0,14.0,11.0,13.0,2.0,2.2,3.25,3.4,1,1,1,2,0,0,1,1,0,2,2,1,2,2,1,0,1
129,52,48,39,54,59,29,30,39,1729,1729,18,839985,8650,9879,1,0,11.0,12.0,7.0,8.0,1.53,3.8,7.0,3,0,1,0,0,1,1,1,0,2,2,1,0,0,1,0,2
130,60,65,60,70,45,40,70,40,1729,1729,18,839987,8456,8668,1,2,25.0,4.0,15.0,3.0,1.73,3.6,5.0,2,1,2,3,0,0,1,1,0,1,2,1,2,1,1,0,0
131,65,40,65,65,70,45,45,65,1729,1729,18,839993,8455,10260,2,1,17.0,12.0,11.0,7.0,2.2,3.2,3.6,3,3,1,2,0,0,1,1,0,2,1,0,2,2,1,0,2
132,67,62,44,72,59,47,53,60,1729,1729,19,839994,10260,8472,2,0,14.0,6.0,10.0,2.0,1.29,5.5,11.0,3,1,1,2,1,0,1,1,0,1,2,1,2,2,1,0,2
133,46,41,46,61,63,42,43,46,1729,1729,19,839995,9825,8455,3,1,10.0,10.0,8.0,4.0,2.63,3.2,2.75,4,3,1,0,0,0,1,1,0,2,2,1,2,2,1,0,2
134,71,32,34,41,61,51,48,62,1729,1729,19,840003,8483,8650,2,1,13.0,10.0,9.0,6.0,3.8,3.75,1.91,0,1,1,1,1,1,2,1,0,2,2,1,2,2,1,0,2
