id,country_id,league_id,season,stage,match_api_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11,Date,HomeTeam,AwayTeam,FTR,HS,AS,HST,AST,B365H,B365D,B365A,HomeTeamWinStreak,AwayTeamWinStreak,HomeTeamDrawStreak,AwayTeamDrawStreak
2678,1729,1729,2010/2011,26,840114,8455,8650,0,1,30859.0,25925.0,30627.0,31306.0,38834.0,30675.0,32345.0,30631.0,37804.0,30822.0,30853.0,30660.0,30617.0,22764.0,25984.0,154271.0,34036.0,25923.0,95327.0,30618.0,33632.0,37139.0,2/6/2011,chelsea,liverpool,A,14.0,7.0,4.0,4.0,1.62,4.0,5.5,2,1,2,0
2679,1729,1729,2010/2011,27,840115,10260,8456,2,1,30726.0,24150.0,165823.0,30865.0,32569.0,40945.0,24148.0,40961.0,30373.0,24154.0,30829.0,31432.0,24208.0,33086.0,39027.0,30509.0,38807.0,23782.0,37459.0,36615.0,16351.0,38817.0,2/12/2011,manchesterunited,manchestercity,H,11.0,13.0,6.0,8.0,1.73,3.6,5.0,4,1,1,2
2684,1729,1729,2010/2011,27,840120,9879,8455,0,0,30633.0,43247.0,23780.0,26777.0,34479.0,34574.0,23283.0,30338.0,30956.0,31907.0,41008.0,30859.0,31306.0,52133.0,30627.0,38834.0,30675.0,79574.0,30631.0,37804.0,30853.0,30679.0,2/14/2011,fulham,chelsea,D,12.0,23.0,8.0,9.0,5.0,3.6,1.73,0,2,3,0
2688,1729,1729,2010/2011,27,840124,8483,10252,1,1,72810.0,24469.0,35554.0,40548.0,35983.0,39109.0,40563.0,46344.0,21853.0,24772.0,22959.0,30380.0,159833.0,24211.0,33863.0,161414.0,30892.0,25572.0,24780.0,23264.0,23354.0,23949.0,2/12/2011,blackpool,astonvilla,D,14.0,7.0,5.0,4.0,3.25,3.4,2.2,1,0,1,2
2692,1729,1729,2010/2011,28,840128,8668,8472,2,0,31465.0,30371.0,24216.0,23268.0,24846.0,77690.0,24011.0,39618.0,24006.0,31989.0,30735.0,37868.0,24740.0,30885.0,24230.0,36786.0,111930.0,156008.0,30905.0,33468.0,30352.0,41980.0,2/26/2011,everton,sunderland,H,17.0,12.0,9.0,7.0,1.73,3.6,5.0,4,3,0,1
2694,1729,1729,2010/2011,28,840130,8456,9879,1,1,31432.0,36183.0,30831.0,33086.0,16351.0,36615.0,23782.0,30509.0,38817.0,108808.0,15403.0,30633.0,43247.0,23780.0,26777.0,34479.0,34574.0,25253.0,30338.0,30956.0,31907.0,41008.0,2/27/2011,manchestercity,fulham,D,14.0,11.0,4.0,5.0,1.5,4.0,7.5,3,0,1,1
2699,1729,1729,2010/2011,29,840135,9825,8472,0,0,169718.0,26111.0,30986.0,46539.0,31291.0,39297.0,143793.0,26181.0,27277.0,3520.0,36410.0,37868.0,24740.0,30885.0,24230.0,36786.0,33468.0,156008.0,30905.0,30352.0,38802.0,41980.0,3/5/2011,arsenal,sunderland,D,14.0,6.0,7.0,3.0,1.44,4.33,7.5,4,2,1,1
2700,1729,1729,2010/2011,29,840136,8650,10260,3,1,30660.0,34036.0,30617.0,22764.0,34222.0,25923.0,95327.0,30618.0,33632.0,37139.0,40636.0,30726.0,38994.0,30362.0,165823.0,32569.0,40945.0,34944.0,30373.0,24154.0,30829.0,27430.0,3/6/2011,liverpool,manchesterunited,H,17.0,12.0,10.0,7.0,2.8,3.2,2.6,3,1,2,3
2708,1729,1729,2010/2011,29,840144,8483,8455,1,3,72810.0,29571.0,35554.0,24469.0,23065.0,23736.0,40563.0,17866.0,35345.0,24001.0,35983.0,30859.0,25925.0,52133.0,30627.0,38834.0,79574.0,30675.0,30631.0,40825.0,30822.0,30853.0,3/7/2011,blackpool,chelsea,A,14.0,18.0,5.0,11.0,10.0,5.5,1.3,1,1,2,1
2711,1729,1729,2010/2011,3,839836,8472,8456,1,0,37868.0,24740.0,34275.0,24230.0,30352.0,111930.0,156008.0,25150.0,38802.0,24157.0,23949.0,31432.0,24208.0,30831.0,39027.0,33086.0,24159.0,30598.0,36615.0,23782.0,38807.0,38817.0,8/29/2010,sunderland,manchestercity,H,12.0,9.0,4.0,7.0,4.5,3.5,1.83,1,1,1,2
2713,1729,1729,2010/2011,3,839838,10252,8668,1,0,30380.0,30357.0,24211.0,24751.0,24136.0,139671.0,24780.0,38609.0,30892.0,23354.0,26165.0,31465.0,24023.0,23268.0,24216.0,24846.0,109058.0,39618.0,24011.0,36012.0,30876.0,31989.0,8/29/2010,astonvilla,everton,H,12.0,15.0,6.0,9.0,2.5,3.25,2.88,1,1,2,3
2717,1729,1729,2010/2011,3,839842,8483,9879,2,2,24694.0,24469.0,35554.0,40548.0,23065.0,39109.0,46344.0,40563.0,23299.0,23464.0,22959.0,35477.0,37266.0,23780.0,26777.0,33045.0,24020.0,30338.0,25253.0,34574.0,41008.0,24741.0,8/28/2010,blackpool,fulham,D,14.0,12.0,5.0,7.0,3.2,3.25,2.3,1,0,1,2
2720,1729,1729,2010/2011,30,840146,8472,8650,0,2,37868.0,24740.0,24230.0,30885.0,36786.0,33468.0,156008.0,30905.0,113836.0,30352.0,41980.0,30660.0,30617.0,25984.0,22764.0,34036.0,37139.0,95327.0,95331.0,25923.0,40636.0,47382.0,3/20/2011,sunderland,liverpool,A,3.0,10.0,1.0,4.0,2.63,3.2,2.75,2,1,1,0
2723,1729,1729,2010/2011,30,840149,8668,9879,2,1,31465.0,24023.0,23268.0,24216.0,24846.0,77690.0,109058.0,30371.0,24006.0,30876.0,30735.0,30633.0,43247.0,23780.0,26777.0,34479.0,34574.0,30338.0,25253.0,30956.0,31907.0,41008.0,3/19/2011,everton,fulham,H,16.0,12.0,12.0,6.0,2.0,3.25,4.0,4,0,0,3
2728,1729,1729,2010/2011,30,840154,8455,8456,2,0,30859.0,31306.0,52133.0,30627.0,38834.0,79574.0,30675.0,30631.0,31906.0,30853.0,30679.0,31432.0,24208.0,39027.0,33086.0,16351.0,23782.0,36615.0,30598.0,38807.0,15403.0,37459.0,3/20/2011,chelsea,manchestercity,H,16.0,5.0,11.0,2.0,1.62,3.75,6.0,1,1,2,1
2731,1729,1729,2010/2011,31,840157,8668,10252,2,2,31465.0,24023.0,23268.0,24216.0,24846.0,77690.0,30371.0,30839.0,24006.0,10491.0,31989.0,30380.0,159833.0,24211.0,24751.0,30357.0,30892.0,25572.0,24780.0,23354.0,23264.0,23949.0,4/2/2011,everton,astonvilla,D,14.0,7.0,7.0,5.0,1.83,3.6,4.33,4,0,0,2
2733,1729,1729,2010/2011,31,840159,8456,8472,5,0,31432.0,191616.0,39027.0,33086.0,16351.0,24159.0,36615.0,30598.0,37459.0,38817.0,108808.0,37868.0,24740.0,30885.0,34275.0,36786.0,156008.0,30905.0,25150.0,33468.0,41980.0,113836.0,4/3/2011,manchestercity,sunderland,H,14.0,8.0,12.0,4.0,1.5,4.0,7.0,3,2,1,1
2734,1729,1729,2010/2011,31,840160,9879,8483,3,0,30633.0,43247.0,23780.0,26777.0,34479.0,34574.0,30338.0,25253.0,30956.0,24741.0,41008.0,72810.0,24469.0,40548.0,35554.0,23065.0,46344.0,39109.0,40563.0,23299.0,24001.0,23464.0,4/3/2011,fulham,blackpool,H,13.0,10.0,11.0,6.0,1.53,4.2,6.0,0,1,4,0
2739,1729,1729,2010/2011,32,840165,10260,9879,2,0,35906.0,24150.0,165823.0,30865.0,32569.0,30373.0,24156.0,40961.0,35327.0,27430.0,40945.0,30633.0,43247.0,23780.0,26777.0,34479.0,163205.0,30338.0,25253.0,30956.0,24741.0,41008.0,4/9/2011,manchesterunited,fulham,H,16.0,12.0,12.0,5.0,1.44,4.33,7.5,4,0,1,3
2740,1729,1729,2010/2011,32,840166,8650,8456,3,0,30660.0,239856.0,30617.0,22764.0,34222.0,37139.0,95331.0,95327.0,25923.0,47382.0,40636.0,31432.0,191616.0,39027.0,33086.0,16351.0,24159.0,36615.0,23782.0,38807.0,38817.0,15403.0,4/11/2011,liverpool,manchestercity,H,15.0,13.0,7.0,4.0,2.6,3.2,2.8,4,0,1,1
2747,1729,1729,2010/2011,32,840173,8483,9825,1,3,72810.0,24469.0,40548.0,35554.0,23065.0,39109.0,23736.0,23464.0,35345.0,22959.0,21853.0,30648.0,30935.0,33812.0,46539.0,31291.0,27277.0,143793.0,26181.0,30613.0,3520.0,30843.0,4/10/2011,blackpool,arsenal,A,12.0,16.0,6.0,7.0,8.5,5.0,1.36,1,3,2,1
2750,1729,1729,2010/2011,33,840175,9825,8650,1,1,169718.0,30935.0,46539.0,30986.0,31291.0,27277.0,143793.0,31013.0,30613.0,26181.0,30843.0,30660.0,239856.0,30617.0,22764.0,34222.0,37139.0,95331.0,95327.0,25923.0,40636.0,47382.0,4/17/2011,arsenal,liverpool,D,12.0,9.0,6.0,5.0,1.73,3.6,5.0,3,2,2,0
2759,1729,1729,2010/2011,34,840185,10260,8668,1,0,30726.0,150176.0,30620.0,43248.0,24150.0,35327.0,24156.0,40961.0,40945.0,30829.0,70409.0,31465.0,24023.0,23268.0,24216.0,24846.0,77690.0,30371.0,109058.0,10491.0,24006.0,31989.0,4/23/2011,manchesterunited,everton,H,21.0,5.0,12.0,3.0,1.44,4.33,7.5,5,1,0,2
2769,1729,1729,2010/2011,35,840195,9825,10260,1,0,169718.0,26111.0,30986.0,46539.0,31291.0,23678.0,75489.0,143793.0,31013.0,26181.0,30843.0,30726.0,150176.0,30620.0,30865.0,32569.0,30802.0,34944.0,40961.0,40945.0,70409.0,30829.0,5/1/2011,arsenal,manchesterunited,H,9.0,11.0,2.0,7.0,2.5,3.25,2.88,2,1,3,2
2771,1729,1729,2010/2011,35,840197,8472,9879,0,3,37868.0,111930.0,34275.0,24209.0,36786.0,156008.0,25150.0,30905.0,160243.0,38802.0,33468.0,30633.0,43247.0,30890.0,23780.0,34479.0,24020.0,30338.0,23283.0,163205.0,24741.0,33074.0,4/30/2011,sunderland,fulham,A,11.0,9.0,7.0,6.0,2.6,3.2,2.8,1,0,1,3
2779,1729,1729,2010/2011,36,840205,10260,8455,2,1,30726.0,150176.0,30620.0,30865.0,24150.0,35327.0,34944.0,24154.0,30802.0,30829.0,70409.0,30859.0,31306.0,52133.0,30627.0,38834.0,30675.0,32345.0,30631.0,31906.0,30822.0,30679.0,5/8/2011,manchesterunited,chelsea,H,13.0,19.0,8.0,11.0,2.38,3.25,3.1,5,2,0,1
2783,1729,1729,2010/2011,36,840209,8668,8456,2,1,31465.0,24023.0,23268.0,24216.0,24846.0,109058.0,30839.0,30371.0,24011.0,24006.0,25666.0,31432.0,30509.0,39027.0,33086.0,16351.0,30598.0,34942.0,38807.0,36615.0,37459.0,15403.0,5/7/2011,everton,manchestercity,H,10.0,12.0,6.0,7.0,2.7,3.2,2.7,3,0,1,0
2786,1729,1729,2010/2011,36,840212,9879,8650,2,5,30633.0,43247.0,23780.0,26777.0,34479.0,24020.0,30338.0,33074.0,23283.0,30956.0,41008.0,30660.0,34036.0,30617.0,22764.0,239856.0,33632.0,95331.0,95327.0,25923.0,40636.0,37139.0,5/9/2011,fulham,liverpool,A,10.0,16.0,7.0,11.0,2.88,3.25,2.5,1,2,3,1
2789,1729,1729,2010/2011,37,840215,9825,10252,1,2,169718.0,26111.0,33812.0,26005.0,78513.0,23678.0,143793.0,31013.0,75489.0,3520.0,30843.0,30380.0,159833.0,24751.0,24211.0,30357.0,38609.0,78324.0,24780.0,30892.0,23949.0,23354.0,5/15/2011,arsenal,astonvilla,A,24.0,8.0,15.0,5.0,1.36,5.0,8.5,2,0,3,3
2799,1729,1729,2010/2011,38,840225,10260,8483,4,2,30726.0,38994.0,30865.0,43248.0,32569.0,40961.0,30373.0,24148.0,40945.0,27430.0,30802.0,24694.0,29571.0,35554.0,24469.0,23065.0,23736.0,39109.0,40563.0,23464.0,21853.0,35345.0,5/22/2011,manchesterunited,blackpool,H,18.0,14.0,11.0,7.0,1.6,4.0,5.5,5,1,0,0
2802,1729,1729,2010/2011,38,840228,10252,8650,1,0,30380.0,159833.0,24751.0,24211.0,30357.0,38609.0,24780.0,78324.0,23354.0,23949.0,30892.0,30660.0,239856.0,30617.0,22764.0,34222.0,25923.0,95331.0,95327.0,30630.0,37139.0,40636.0,5/22/2011,astonvilla,liverpool,H,10.0,9.0,8.0,4.0,3.2,3.4,2.25,2,3,1,1
2803,1729,1729,2010/2011,38,840229,8668,8455,1,0,31465.0,24023.0,23268.0,24216.0,24846.0,77690.0,30839.0,109058.0,24011.0,24006.0,31989.0,30859.0,31306.0,26564.0,30627.0,38834.0,30675.0,32345.0,30631.0,30679.0,37804.0,30853.0,5/22/2011,everton,chelsea,H,11.0,19.0,3.0,9.0,3.1,3.25,2.38,4,2,1,1
2806,1729,1729,2010/2011,38,840232,9879,9825,2,2,30633.0,23780.0,30890.0,26777.0,78511.0,30956.0,30338.0,23283.0,24664.0,24741.0,31907.0,169718.0,26111.0,30986.0,26005.0,78513.0,27277.0,143793.0,26181.0,75489.0,30843.0,25537.0,5/22/2011,fulham,arsenal,D,10.0,12.0,6.0,6.0,3.75,3.6,1.95,1,3,3,1
2811,1729,1729,2010/2011,4,839846,8668,10260,3,3,31465.0,24023.0,23268.0,24216.0,24846.0,24006.0,30839.0,24011.0,36012.0,39618.0,30876.0,30726.0,30615.0,30865.0,43248.0,32569.0,24148.0,24150.0,30373.0,40945.0,27430.0,24154.0,9/11/2010,everton,manchesterunited,D,23.0,13.0,14.0,8.0,4.2,3.4,1.91,4,1,1,1
2819,1729,1729,2010/2011,5,839854,10260,8650,3,2,30726.0,24150.0,30865.0,43248.0,32569.0,40945.0,24148.0,30373.0,24154.0,30829.0,27430.0,30660.0,34036.0,22764.0,30617.0,24781.0,32937.0,25923.0,33632.0,30618.0,30630.0,30853.0,9/19/2010,manchesterunited,liverpool,H,16.0,7.0,7.0,1.0,1.7,3.5,5.5,5,3,0,1
2820,1729,1729,2010/2011,5,839855,8472,9825,1,1,37868.0,24209.0,24230.0,24740.0,30352.0,111930.0,38802.0,156008.0,31104.0,113836.0,23949.0,23686.0,26111.0,33812.0,46539.0,31291.0,23678.0,143793.0,26181.0,30613.0,3520.0,25537.0,9/18/2010,sunderland,arsenal,D,16.0,16.0,5.0,7.0,5.5,3.7,1.67,1,3,0,1
2828,1729,1729,2010/2011,5,839863,8455,8483,4,0,30859.0,30856.0,26564.0,31306.0,38834.0,30675.0,32345.0,79574.0,31906.0,30822.0,30679.0,24694.0,29571.0,35554.0,14551.0,23065.0,24469.0,46344.0,39109.0,40563.0,22959.0,21853.0,9/19/2010,chelsea,blackpool,H,27.0,11.0,15.0,4.0,1.1,9.0,26.0,2,1,2,0
2830,1729,1729,2010/2011,6,839865,8650,8472,2,2,30660.0,34036.0,22764.0,30617.0,24781.0,25923.0,30618.0,32937.0,30630.0,37139.0,30853.0,37868.0,24209.0,34275.0,24230.0,36786.0,111930.0,156008.0,25150.0,38802.0,113836.0,23949.0,9/25/2010,liverpool,sunderland,D,13.0,10.0,5.0,1.0,1.44,4.33,7.5,4,2,1,1
2833,1729,1729,2010/2011,6,839868,8456,8455,1,0,31432.0,30509.0,39027.0,30831.0,191616.0,30598.0,38807.0,23782.0,36615.0,37459.0,38817.0,30859.0,31306.0,30627.0,26564.0,38834.0,30675.0,32345.0,79574.0,30679.0,30822.0,37804.0,9/25/2010,manchestercity,chelsea,H,8.0,15.0,6.0,4.0,3.6,3.3,2.1,4,2,1,1
2835,1729,1729,2010/2011,6,839870,9879,8668,0,0,30633.0,33045.0,23780.0,26777.0,34479.0,34574.0,30338.0,25253.0,24020.0,24737.0,30956.0,31465.0,77690.0,23268.0,24216.0,24846.0,30371.0,39618.0,24011.0,36012.0,30876.0,24160.0,9/25/2010,fulham,everton,D,12.0,15.0,2.0,7.0,2.75,3.2,2.63,1,1,3,1
2839,1729,1729,2010/2011,7,839874,8650,8483,1,2,30660.0,34036.0,22764.0,30617.0,39032.0,30618.0,32937.0,37139.0,25923.0,30630.0,30853.0,24694.0,29571.0,35554.0,40548.0,23065.0,46344.0,40563.0,39109.0,23464.0,21853.0,22959.0,10/3/2010,liverpool,blackpool,A,19.0,11.0,10.0,7.0,1.33,5.0,10.0,3,0,2,0
2840,1729,1729,2010/2011,7,839875,8472,10260,0,0,37868.0,24209.0,34275.0,24230.0,36786.0,25150.0,111930.0,38802.0,156008.0,24116.0,23949.0,30726.0,38994.0,30620.0,30865.0,24150.0,30373.0,24148.0,40961.0,40945.0,30619.0,165709.0,10/2/2010,sunderland,manchesterunited,D,14.0,10.0,8.0,4.0,5.0,3.5,1.75,1,0,1,2
2848,1729,1729,2010/2011,7,839883,8455,9825,2,0,30859.0,31306.0,26564.0,30627.0,38834.0,32345.0,30675.0,79574.0,30679.0,30822.0,37804.0,30973.0,26111.0,46539.0,33812.0,31291.0,23678.0,27277.0,3520.0,26181.0,143793.0,25537.0,10/3/2010,chelsea,arsenal,H,11.0,13.0,6.0,5.0,1.73,3.6,5.0,3,2,1,2
2851,1729,1729,2010/2011,8,839886,10252,8455,0,0,30380.0,25518.0,24211.0,24751.0,24136.0,30892.0,24780.0,38609.0,23354.0,24213.0,26165.0,30859.0,30856.0,31306.0,30627.0,38834.0,30675.0,32345.0,79574.0,163205.0,37804.0,30679.0,10/16/2010,astonvilla,chelsea,D,11.0,13.0,5.0,6.0,5.0,3.6,1.73,3,1,1,1
2852,1729,1729,2010/2011,8,839887,8668,8650,2,0,31465.0,30371.0,23268.0,24216.0,24846.0,77690.0,30839.0,24011.0,24006.0,30876.0,24160.0,30660.0,30617.0,22764.0,39032.0,24781.0,33632.0,95327.0,25923.0,30630.0,30618.0,30853.0,10/17/2010,everton,liverpool,H,9.0,15.0,6.0,9.0,2.4,3.25,3.0,3,2,2,1
2858,1729,1729,2010/2011,8,839893,8483,8456,2,3,24694.0,29571.0,35554.0,40548.0,23065.0,39109.0,40563.0,23464.0,46344.0,22959.0,21853.0,31432.0,36183.0,39027.0,33086.0,30635.0,24159.0,23782.0,30598.0,38807.0,38817.0,30960.0,10/17/2010,blackpool,manchestercity,A,16.0,13.0,5.0,8.0,5.5,4.0,1.62,0,0,2,0
2860,1729,1729,2010/2011,9,839895,8472,10252,1,0,37868.0,24209.0,34275.0,24230.0,36786.0,25150.0,156008.0,111930.0,38802.0,113836.0,23949.0,30380.0,25518.0,24211.0,24751.0,24136.0,23354.0,24780.0,38609.0,30892.0,24213.0,34466.0,10/23/2010,sunderland,astonvilla,H,13.0,11.0,6.0,7.0,2.4,3.25,3.0,1,1,2,3
2863,1729,1729,2010/2011,9,839898,8456,9825,0,3,31432.0,24208.0,191616.0,39027.0,36183.0,30598.0,36615.0,37459.0,23782.0,38807.0,38817.0,30973.0,26111.0,30986.0,33812.0,31291.0,39297.0,23678.0,3520.0,30613.0,26181.0,25537.0,10/24/2010,manchestercity,arsenal,A,9.0,12.0,6.0,8.0,2.5,3.2,2.9,4,1,1,2
2870,1729,1729,2011/2012,1,1024173,9879,10252,0,0,30633.0,23780.0,26777.0,30890.0,24130.0,34574.0,25253.0,30338.0,30956.0,31907.0,24741.0,24224.0,30357.0,24751.0,24211.0,24136.0,78324.0,38609.0,29581.0,34466.0,23264.0,23949.0,8/13/2011,fulham,astonvilla,D,13.0,7.0,9.0,1.0,2.2,3.2,3.5,1,1,3,2
2871,1729,1729,2011/2012,1,1024175,8650,8472,1,1,30660.0,239856.0,30617.0,25984.0,37475.0,156008.0,39109.0,95327.0,30892.0,40636.0,47382.0,37868.0,36786.0,24740.0,30362.0,30352.0,111930.0,160243.0,25150.0,35443.0,33468.0,41980.0,8/13/2011,liverpool,sunderland,D,11.0,15.0,4.0,6.0,1.57,3.6,7.0,2,1,2,2
2879,1729,1729,2011/2012,10,1024671,8455,9825,3,5,30859.0,25925.0,31306.0,30627.0,38834.0,32345.0,79574.0,30631.0,51553.0,30853.0,41468.0,169718.0,30986.0,35606.0,46539.0,78541.0,23678.0,75489.0,24011.0,31013.0,30843.0,37950.0,10/29/2011,chelsea,arsenal,A,12.0,13.0,10.0,8.0,1.62,4.0,5.5,3,2,1,2
2880,1729,1729,2011/2012,10,1024675,8668,10260,0,1,31465.0,24023.0,23268.0,30839.0,24846.0,77690.0,39618.0,109058.0,10491.0,24006.0,30735.0,182917.0,186137.0,30865.0,43248.0,32569.0,30802.0,24148.0,160713.0,113836.0,30829.0,70409.0,10/29/2011,everton,manchesterunited,A,18.0,7.0,11.0,6.0,4.5,3.6,1.8,3,0,2,3
2884,1729,1729,2011/2012,10,1024695,8472,10252,2,2,37868.0,24150.0,34275.0,30362.0,30352.0,35443.0,40563.0,160243.0,33468.0,36410.0,169721.0,24224.0,32870.0,24751.0,24211.0,24136.0,29581.0,38609.0,110947.0,23264.0,34466.0,23949.0,10/29/2011,sunderland,astonvilla,D,13.0,10.0,8.0,5.0,2.1,3.3,3.6,1,1,2,3
2895,1729,1729,2011/2012,11,1024759,10260,8472,1,0,26818.0,186137.0,30865.0,30620.0,32569.0,30802.0,24148.0,40945.0,30829.0,113836.0,70409.0,24064.0,36786.0,34275.0,30362.0,30352.0,35443.0,25150.0,160243.0,33468.0,169721.0,36410.0,11/5/2011,manchesterunited,sunderland,H,15.0,9.0,9.0,3.0,1.25,5.5,13.0,5,0,0,3
2899,1729,1729,2011/2012,12,1024787,8455,8650,1,2,30859.0,31306.0,52133.0,30627.0,38834.0,32345.0,79574.0,30631.0,41468.0,30822.0,30679.0,30660.0,34036.0,22764.0,25984.0,37475.0,95327.0,39109.0,37139.0,33781.0,33632.0,40636.0,11/20/2011,chelsea,liverpool,A,18.0,9.0,5.0,3.0,1.83,3.5,4.5,3,1,0,1
2904,1729,1729,2011/2012,12,1024809,8472,9879,0,0,24064.0,24150.0,34275.0,30362.0,36786.0,111930.0,160243.0,25150.0,30352.0,33468.0,36410.0,30633.0,23780.0,43247.0,26777.0,30890.0,30956.0,30338.0,25253.0,34574.0,24741.0,41008.0,11/19/2011,sunderland,fulham,D,13.0,13.0,8.0,9.0,2.3,3.25,3.2,1,1,3,2
2909,1729,1729,2011/2012,13,1024830,9825,9879,1,1,169718.0,30986.0,35606.0,26005.0,78541.0,23678.0,24011.0,31013.0,75489.0,3520.0,30843.0,30633.0,43247.0,30890.0,26777.0,24130.0,38229.0,30338.0,25253.0,30956.0,24741.0,41008.0,11/26/2011,arsenal,fulham,D,20.0,10.0,12.0,6.0,1.44,4.2,8.0,2,1,2,2
2912,1729,1729,2011/2012,13,1024841,8650,8456,1,1,30660.0,34036.0,22764.0,25984.0,37475.0,95327.0,37139.0,39109.0,156008.0,30892.0,40636.0,31432.0,24208.0,39027.0,33086.0,31291.0,36615.0,23782.0,38807.0,37459.0,26181.0,37412.0,11/27/2011,liverpool,manchestercity,D,17.0,7.0,9.0,3.0,2.75,3.2,2.63,2,1,2,0
2919,1729,1729,2011/2012,14,1024882,10252,10260,0,1,24224.0,32870.0,24751.0,24211.0,24136.0,30818.0,110947.0,161415.0,139671.0,23949.0,23264.0,26818.0,165823.0,30620.0,30865.0,32569.0,186137.0,34944.0,40945.0,30829.0,23354.0,70409.0,12/3/2011,astonvilla,manchesterunited,A,7.0,11.0,3.0,5.0,5.0,3.6,1.73,3,1,2,2
2922,1729,1729,2011/2012,14,1024895,9879,8650,1,0,30633.0,33045.0,30890.0,26777.0,24130.0,25253.0,30338.0,38229.0,41008.0,30956.0,24741.0,30660.0,34036.0,22764.0,25984.0,37475.0,156008.0,95331.0,39109.0,33781.0,40636.0,47382.0,12/5/2011,fulham,liverpool,H,19.0,17.0,13.0,9.0,3.5,3.4,2.1,1,2,3,0
2929,1729,1729,2011/2012,15,1024920,9825,8668,1,0,169718.0,30986.0,35606.0,46539.0,26005.0,23678.0,75489.0,24011.0,31013.0,30843.0,37950.0,31465.0,24023.0,23268.0,30371.0,24846.0,77690.0,30839.0,39618.0,10491.0,30876.0,30735.0,12/10/2011,arsenal,everton,H,12.0,7.0,7.0,1.0,1.53,4.0,6.5,1,0,3,2
2931,1729,1729,2011/2012,15,1024930,8455,8456,2,1,30859.0,25925.0,31306.0,30627.0,38834.0,212470.0,79574.0,25923.0,51553.0,30822.0,41468.0,31432.0,30509.0,39027.0,33086.0,31291.0,36615.0,23782.0,37459.0,37412.0,38807.0,108808.0,12/12/2011,chelsea,manchestercity,H,13.0,7.0,7.0,4.0,2.4,3.3,3.0,3,1,0,1
2939,1729,1729,2011/2012,16,1024973,10252,8650,0,2,69650.0,32870.0,24751.0,24211.0,24136.0,139671.0,78324.0,38609.0,29581.0,139672.0,34466.0,30660.0,34036.0,22764.0,25984.0,37475.0,30892.0,156008.0,127130.0,39109.0,33781.0,40636.0,12/18/2011,astonvilla,liverpool,A,16.0,19.0,8.0,12.0,4.2,3.4,1.91,2,1,2,0
2943,1729,1729,2011/2012,16,1024992,8456,9825,1,0,31432.0,24208.0,39027.0,30831.0,30509.0,36615.0,23782.0,26181.0,37412.0,37459.0,108808.0,169718.0,30986.0,35606.0,46539.0,26005.0,23678.0,75489.0,24011.0,31013.0,30843.0,37950.0,12/18/2011,manchestercity,arsenal,H,15.0,12.0,9.0,8.0,1.73,3.75,4.5,3,2,1,2
2953,1729,1729,2011/2012,17,1025040,10252,9825,1,2,69650.0,32870.0,33863.0,24211.0,24136.0,139671.0,24213.0,161414.0,38609.0,29581.0,23264.0,169718.0,159594.0,35606.0,46539.0,26005.0,159596.0,75489.0,24011.0,31013.0,30843.0,37950.0,12/21/2011,astonvilla,arsenal,A,10.0,8.0,4.0,6.0,5.0,3.6,1.73,2,2,1,1
2956,1729,1729,2011/2012,17,1025054,9879,10260,0,5,35477.0,43247.0,30890.0,26777.0,24130.0,38229.0,30338.0,25253.0,30956.0,41008.0,31907.0,26818.0,186137.0,165823.0,43248.0,32569.0,35327.0,24154.0,34944.0,40945.0,30829.0,113836.0,12/21/2011,fulham,manchesterunited,A,13.0,14.0,8.0,12.0,5.0,3.6,1.73,1,2,3,2
2961,1729,1729,2011/2012,18,1025084,8455,9879,1,1,30859.0,25925.0,52133.0,30627.0,38834.0,212470.0,30631.0,25923.0,51553.0,30853.0,41468.0,35477.0,33045.0,30890.0,26777.0,24130.0,30338.0,38229.0,41008.0,30956.0,281936.0,149947.0,12/26/2011,chelsea,fulham,D,24.0,9.0,15.0,6.0,1.3,5.0,12.0,3,1,0,2
2966,1729,1729,2011/2012,18,1025108,8472,8668,1,1,24064.0,24150.0,24230.0,30362.0,36786.0,35443.0,25150.0,40563.0,30352.0,33468.0,36410.0,31465.0,24023.0,24216.0,23268.0,24846.0,42714.0,30371.0,30839.0,24006.0,30876.0,30735.0,12/26/2011,sunderland,everton,D,12.0,9.0,8.0,3.0,2.4,3.25,3.0,1,0,4,1
2971,1729,1729,2011/2012,19,1025137,8455,10252,1,3,30859.0,30856.0,52133.0,30627.0,38834.0,212470.0,25923.0,79574.0,51553.0,30822.0,41468.0,69650.0,33863.0,24751.0,24211.0,24136.0,38609.0,161414.0,139671.0,24213.0,29581.0,23264.0,12/31/2011,chelsea,astonvilla,A,16.0,12.0,5.0,9.0,1.29,5.0,13.0,2,1,1,3
2976,1729,1729,2011/2012,19,1025157,8472,8456,1,0,37868.0,25075.0,24150.0,30362.0,160243.0,40563.0,25150.0,35443.0,33468.0,175947.0,36410.0,31432.0,30509.0,33086.0,39027.0,16351.0,23782.0,30598.0,24159.0,36615.0,26181.0,15403.0,1/1/2012,sunderland,manchestercity,H,8.0,25.0,5.0,11.0,6.5,4.0,1.53,1,1,4,1
